model,disease_category,disease,incident_rate,protein,hazard_ratio,ci_lower,ci_upper,pvalue
primary,Circulatory system disorders,"I38 (endocarditis, valve unspecified)",0.247836273162042,GDF15;Growth/differentiation factor 15,1.45853311838185,1.24294811282987,1.71151058958795,3.74538767897679e-06
primary,Circulatory system disorders,I42 (cardiomyopathy),0.671609922745448,GDF15;Growth/differentiation factor 15,1.45939383190559,1.32394564704761,1.60869924030009,2.8165056855404e-14
primary,Circulatory system disorders,I44 (atrioventricular and left bundle-branch block),2.855644268314,GDF15;Growth/differentiation factor 15,1.32935165113546,1.26626036738026,1.39558645117562,1.74862873618841e-30
primary,Circulatory system disorders,I45 (other conduction disorders),1.75584959838578,GDF15;Growth/differentiation factor 15,1.36527089269087,1.28385698446651,1.45184754453275,3.23510575399269e-23
primary,Circulatory system disorders,I46 (cardiac arrest),0.782415028565895,GDF15;Growth/differentiation factor 15,1.78858147831264,1.64502093895597,1.94467050771603,3.05256487045974e-42
primary,Circulatory system disorders,I47 (paroxysmal tachycardia),1.3583567196757,GDF15;Growth/differentiation factor 15,1.32909058152033,1.23857761852129,1.42621806455297,2.66415076140076e-15
primary,Circulatory system disorders,I48 (atrial fibrillation and flutter),7.41172979922856,GDF15;Growth/differentiation factor 15,1.26030176633658,1.22189234692533,1.29991856175213,1.33680364720574e-48
primary,Circulatory system disorders,I50 (heart failure),4.42925495557074,GDF15;Growth/differentiation factor 15,1.64996921497356,1.59041438918111,1.71175413708512,4.99286040842332e-157
primary,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),4.21309603496476,GDF15;Growth/differentiation factor 15,1.47755846818423,1.42076818887779,1.53661874188451,7.06779381313061e-85
primary,Circulatory system disorders,I63 (cerebral infarction),2.0683226194869,GDF15;Growth/differentiation factor 15,1.40448043813334,1.32772606559926,1.48567189588833,2.2597477546901e-32
primary,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",0.774553746952897,GDF15;Growth/differentiation factor 15,1.46078850545117,1.3332085686475,1.60057706486468,4.37242033325262e-16
primary,Circulatory system disorders,"I65 (occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction)",0.621996589676019,GDF15;Growth/differentiation factor 15,1.5262217846749,1.38163509908124,1.68593931752689,8.36437652848466e-17
primary,Circulatory system disorders,I67 (other cerebrovascular diseases),2.73036217108457,GDF15;Growth/differentiation factor 15,1.3721892290869,1.30628791211978,1.44141522167699,2.11110888495283e-36
primary,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.771153436282963,GDF15;Growth/differentiation factor 15,1.75871332654708,1.6163378516547,1.91362997643582,2.96732058491748e-39
primary,Circulatory system disorders,I70 (atherosclerosis),0.804481836157096,GDF15;Growth/differentiation factor 15,1.90287829540464,1.75667387267122,2.06125101730809,4.77495287687586e-56
primary,Circulatory system disorders,I71 (aortic aneurysm and dissection),1.07968753028746,GDF15;Growth/differentiation factor 15,1.37264216331481,1.2693883742073,1.4842947570606,2.04952586041266e-15
primary,Circulatory system disorders,I72 (other aneurysm),0.335128433613575,GDF15;Growth/differentiation factor 15,1.38533677640931,1.20444697781127,1.59339349878202,4.97969748862129e-06
primary,Circulatory system disorders,I73 (other peripheral vascular diseases),2.16089968793546,GDF15;Growth/differentiation factor 15,1.6363259357222,1.55252039435064,1.72465532669351,2.80780951959064e-75
primary,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.406976744186046,GDF15;Growth/differentiation factor 15,1.91002278582965,1.70651450719104,2.13780019274108,2.12110212867491e-29
primary,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.704198029021494,GDF15;Growth/differentiation factor 15,1.76974337015318,1.62027804478792,1.93299638063732,7.66328811206732e-37
primary,Circulatory system disorders,"I79 (disorders of arteries, arterioles and capillaries in diseases classified elsewhere)",0.0483830388419035,GDF15;Growth/differentiation factor 15,2.83507867603211,2.1760858614676,3.69363692932188,1.15794185827783e-14
primary,Circulatory system disorders,I80 (phlebitis and thrombophlebitis),1.67421353670162,GDF15;Growth/differentiation factor 15,1.24012976126616,1.1617173827662,1.3238347360492,1.06085051552383e-10
primary,Circulatory system disorders,I81 (portal vein thrombosis),0.0735393725930369,GDF15;Growth/differentiation factor 15,1.90732035672523,1.46051120685624,2.49082028682889,2.12218571935295e-06
primary,Circulatory system disorders,I82 (other venous embolism and thrombosis),0.220840355669204,GDF15;Growth/differentiation factor 15,1.47284445907031,1.24420485686512,1.74349970476709,6.84395687319594e-06
primary,Circulatory system disorders,I85 (oesophageal varices),0.218776015953224,GDF15;Growth/differentiation factor 15,2.60937740502908,2.3001861564418,2.96013017155492,3.06468874973643e-50
primary,Circulatory system disorders,I87 (other disorders of veins),0.457240283643972,GDF15;Growth/differentiation factor 15,1.46021021157856,1.29828509261627,1.64233100582056,2.73705974469659e-10
primary,Circulatory system disorders,I89 (other non-infective disorders of lymphatic vessels and lymph nodes),0.538916351652612,GDF15;Growth/differentiation factor 15,1.42715507527592,1.28000704395266,1.59121906282349,1.49014288391284e-10
primary,Circulatory system disorders,I95 (hypotension),4.80432583832568,GDF15;Growth/differentiation factor 15,1.50311342480173,1.44957860708551,1.55862535275805,1.64959894446046e-107
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.104513431911434,GDF15;Growth/differentiation factor 15,3.24928829506719,2.76408682010328,3.81966092659354,2.85216097497356e-46
primary,Circulatory system disorders,I99 (other and unspecified disorders of circulatory system),0.0948895214856987,GDF15;Growth/differentiation factor 15,1.99513434128988,1.58911533399165,2.50489121503571,2.68555926700613e-09
primary,Circulatory system disorders,I70 (atherosclerosis),0.768391379467127,PTPRB;Receptor-type tyrosine-protein phosphatase beta,1.37581013201291,1.23501570602142,1.53265542302063,6.95016309546927e-09
primary,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.682454104961441,PTPRB;Receptor-type tyrosine-protein phosphatase beta,1.32374071356131,1.18033101802941,1.48457462353678,1.63612210006385e-06
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.102149683335981,PTPRB;Receptor-type tyrosine-protein phosphatase beta,2.03369911742573,1.51440721394131,2.73105678719943,2.37088261954343e-06
primary,Circulatory system disorders,I07 (rheumatic tricuspid valve diseases),0.513153922957252,COL5A1;Collagen alpha-1(V) chain,1.38752008185953,1.21553822418213,1.58383499528273,1.22908430402764e-06
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.399990697890746,COL5A1;Collagen alpha-1(V) chain,1.59759149865257,1.37718202183159,1.85327615094229,6.20329992883917e-10
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.38176903718892,COL5A1;Collagen alpha-1(V) chain,1.51286962247466,1.39550492683372,1.64010491872619,9.3214769750833e-24
primary,Circulatory system disorders,I50 (heart failure),4.33509766265398,COL5A1;Collagen alpha-1(V) chain,1.24259937927509,1.18678072730787,1.30104338724595,1.99688808742597e-20
primary,Circulatory system disorders,I70 (atherosclerosis),0.762471523548282,COL5A1;Collagen alpha-1(V) chain,1.34230177560799,1.20466413944542,1.49566505534881,9.64327072109897e-08
primary,Circulatory system disorders,I85 (oesophageal varices),0.211303580550782,COL5A1;Collagen alpha-1(V) chain,3.28600699702564,2.68897994124653,4.01559038015581,2.94006354461053e-31
primary,Circulatory system disorders,I86 (varicose veins of other sites),0.265208793765266,COL5A1;Collagen alpha-1(V) chain,1.94834384625396,1.62804960195066,2.33165116019032,3.36722072667098e-13
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.109096817622617,COL5A1;Collagen alpha-1(V) chain,5.55775552339651,4.21563286202301,7.32716711080515,4.907717197822e-34
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.398733167764132,VGF;Neurosecretory protein VGF,3.18686381755349,2.75367984113681,3.68819237440428,1.62033293926526e-54
primary,Circulatory system disorders,I15 (secondary hypertension),0.0432122631854261,VGF;Neurosecretory protein VGF,2.74239923326304,1.77831537844083,4.22914497944435,5.00204839870314e-06
primary,Circulatory system disorders,I70 (atherosclerosis),0.801823755994025,DPP10;Inactive dipeptidyl peptidase 10,1.2587448238619,1.14329268920628,1.38585556136032,2.75617932890642e-06
primary,Circulatory system disorders,I85 (oesophageal varices),0.217869199968595,DPP10;Inactive dipeptidyl peptidase 10,3.34435393575498,2.81893702384943,3.96770241866788,1.37350006899733e-43
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.103994976846401,DPP10;Inactive dipeptidyl peptidase 10,4.93226499758529,3.86264846093552,6.29807197119694,1.74572546963233e-37
primary,Circulatory system disorders,I85 (oesophageal varices),0.222469410456062,NELL2;Protein kinase C-binding protein NELL2,2.57117747542647,2.14612663298683,3.08041170941518,1.27109826953481e-24
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.105347353635459,NELL2;Protein kinase C-binding protein NELL2,3.83758859844186,2.97029740274376,4.95811841510789,7.90296191784624e-25
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.390095772015884,PRRT3;Proline-rich transmembrane protein 3,3.79496450681799,3.28140793279249,4.38889522515182,2.9303550584856e-72
primary,Circulatory system disorders,I15 (secondary hypertension),0.0443004033668306,PRRT3;Proline-rich transmembrane protein 3,2.83892746820332,1.86819015317889,4.31407325212872,1.02281557612542e-06
primary,Circulatory system disorders,I05 (rheumatic mitral valve diseases),0.253458900127892,C7;Complement component C7,1.70164538472726,1.41201311031458,2.05068706105604,2.34687265521276e-08
primary,Circulatory system disorders,I07 (rheumatic tricuspid valve diseases),0.520494469746259,C7;Complement component C7,1.62691044259457,1.42922334882843,1.85194118917309,1.79902408089131e-13
primary,Circulatory system disorders,I08 (multiple valve diseases),2.05192629815745,C7;Complement component C7,1.23513394652153,1.15630247168964,1.31933979490734,3.47763339732958e-10
primary,Circulatory system disorders,I11 (hypertensive heart disease),0.195149149707276,C7;Complement component C7,1.6375984460043,1.33018277992759,2.0160602819574,3.32613429180875e-06
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.388625151261286,C7;Complement component C7,2.02587555221383,1.75067351189905,2.3443387502937,2.60274131790735e-21
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.38033948890132,C7;Complement component C7,1.75555461290069,1.62108326530048,1.90118056539533,1.43041154904218e-43
primary,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),1.6020551144325,C7;Complement component C7,1.35580626395356,1.25816247731396,1.46102801388584,1.43993804755116e-15
primary,Circulatory system disorders,I35 (nonrheumatic aortic valve disorders),1.70573705550636,C7;Complement component C7,1.24369236236533,1.15710051528017,1.33676432754103,3.16363439389753e-09
primary,Circulatory system disorders,I36 (nonrheumatic tricuspid valve disorders),0.183507549361207,C7;Complement component C7,1.66399107114517,1.33863696762516,2.06842209786198,4.48961472264284e-06
primary,Circulatory system disorders,I42 (cardiomyopathy),0.696547546941247,C7;Complement component C7,1.34373951128586,1.20078610712712,1.50371149655515,2.62817269602258e-07
primary,Circulatory system disorders,I45 (other conduction disorders),1.72068548011548,C7;Complement component C7,1.23670723387643,1.15122543283957,1.32853630461396,6.11562763255624e-09
primary,Circulatory system disorders,I46 (cardiac arrest),0.764742800027893,C7;Complement component C7,1.57387697060159,1.41590228797445,1.74947716352212,4.31770065399543e-17
primary,Circulatory system disorders,I47 (paroxysmal tachycardia),1.34705332086061,C7;Complement component C7,1.22504773411908,1.1291282885697,1.32911553635003,1.06431551862651e-06
primary,Circulatory system disorders,I50 (heart failure),4.33335676955166,C7;Complement component C7,1.39411926284425,1.33185659798742,1.45929263103125,4.26938856939888e-46
primary,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),4.10201912858661,C7;Complement component C7,1.29426381106978,1.23478857433554,1.35660375181742,6.13099399532705e-27
primary,Circulatory system disorders,"I65 (occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction)",0.609217318513695,C7;Complement component C7,1.32125885183837,1.17174049375087,1.48985629742383,5.45327059828003e-06
primary,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.755761225960979,C7;Complement component C7,1.34731066592442,1.20950120465145,1.50082201119991,6.13076313442176e-08
primary,Circulatory system disorders,I70 (atherosclerosis),0.77467082305867,C7;Complement component C7,1.47099489359143,1.32306129889421,1.63546917953125,9.55832495416297e-13
primary,Circulatory system disorders,I73 (other peripheral vascular diseases),2.08716136631331,C7;Complement component C7,1.2776176553447,1.19614605581188,1.36463842798911,3.15939693835872e-13
primary,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.686685288640595,C7;Complement component C7,1.32692891810127,1.1846220696058,1.48633087198799,1.02330770660051e-06
primary,Circulatory system disorders,"I79 (disorders of arteries, arterioles and capillaries in diseases classified elsewhere)",0.0371609067261241,C7;Complement component C7,3.1892479541665,2.05809622077855,4.94209279938697,2.10558140620883e-07
primary,Circulatory system disorders,I81 (portal vein thrombosis),0.0743235396585762,C7;Complement component C7,2.28760546106745,1.65510999239309,3.16180723308854,5.40346174624185e-07
primary,Circulatory system disorders,I85 (oesophageal varices),0.216098150385723,C7;Complement component C7,4.52776851671962,3.7361741459738,5.48708035011949,1.5568068027777e-53
primary,Circulatory system disorders,I86 (varicose veins of other sites),0.272390752683165,C7;Complement component C7,1.78321124133783,1.49771657782959,2.12312688415433,8.15773354289001e-11
primary,Circulatory system disorders,I89 (other non-infective disorders of lymphatic vessels and lymph nodes),0.509551176155797,C7;Complement component C7,1.43695545275065,1.25828764253912,1.64099280910299,8.72476632310789e-08
primary,Circulatory system disorders,I95 (hypotension),4.57028149946314,C7;Complement component C7,1.22481035108763,1.17159929351345,1.28043811944667,3.60773734290911e-19
